"SPECIES_CODE","YEAR","TAXON_CONFIDENCE","TAXON_CONFIDENCE_CODE","SURVEY_DEFINITION_ID"
74065,2017,"High",1,47
74065,2019,"High",1,47
74065,2021,"High",1,47
74065,2023,"High",1,47
74104,1990,"High",1,47
74104,1993,"High",1,47
74104,1996,"High",1,47
74104,1999,"High",1,47
74104,2001,"High",1,47
74104,2003,"High",1,47
74104,2005,"High",1,47
74104,2007,"High",1,47
74104,2009,"High",1,47
74104,2011,"High",1,47
74104,2013,"High",1,47
74104,2015,"High",1,47
74104,2017,"High",1,47
74104,2019,"High",1,47
74104,2021,"High",1,47
74104,2023,"High",1,47
74120,1990,"High",1,47
74120,1993,"High",1,47
74120,1996,"High",1,47
74120,1999,"High",1,47
74120,2001,"High",1,47
74120,2003,"High",1,47
74120,2005,"High",1,47
74120,2007,"High",1,47
74120,2009,"High",1,47
74120,2011,"High",1,47
74120,2013,"High",1,47
74120,2015,"High",1,47
74120,2017,"High",1,47
74120,2019,"High",1,47
74120,2021,"High",1,47
74120,2023,"High",1,47
74171,1990,"Unassessed",,47
74171,1993,"Unassessed",,47
74171,1996,"Unassessed",,47
74171,1999,"Unassessed",,47
74171,2001,"Unassessed",,47
74171,2003,"Low",3,47
74171,2005,"Unassessed",,47
74171,2007,"Low",3,47
74171,2009,"Low",3,47
74171,2011,"Unassessed",,47
74171,2013,"Unassessed",,47
74171,2015,"Unassessed",,47
74171,2017,"Unassessed",,47
74171,2019,"Unassessed",,47
74171,2021,"Unassessed",,47
74171,2023,"Unassessed",,47
74176,1990,"Unassessed",,47
74176,1993,"Unassessed",,47
74176,1996,"Unassessed",,47
74176,1999,"Unassessed",,47
74176,2001,"Unassessed",,47
74176,2003,"Low",3,47
74176,2005,"Unassessed",,47
74176,2007,"Unassessed",,47
74176,2009,"Unassessed",,47
74176,2011,"Unassessed",,47
74176,2013,"Unassessed",,47
74176,2015,"Unassessed",,47
74176,2017,"Unassessed",,47
74176,2019,"Unassessed",,47
74176,2021,"Unassessed",,47
74176,2023,"Unassessed",,47
74301,1990,"Unassessed",,47
74301,1993,"Unassessed",,47
74301,1996,"Unassessed",,47
74301,1999,"Unassessed",,47
74301,2001,"Unassessed",,47
74301,2003,"Unassessed",,47
74301,2005,"Unassessed",,47
74301,2007,"High",1,47
74301,2009,"Unassessed",,47
74301,2011,"High",1,47
74301,2013,"High",1,47
74301,2015,"High",1,47
74301,2017,"High",1,47
74301,2019,"High",1,47
74301,2021,"High",1,47
74301,2023,"High",1,47
74310,1990,"Unassessed",,47
74310,1993,"Unassessed",,47
74310,1996,"Unassessed",,47
74310,1999,"Unassessed",,47
74310,2001,"Unassessed",,47
74310,2003,"Low",3,47
74310,2005,"Unassessed",,47
74310,2007,"Unassessed",,47
74310,2009,"Unassessed",,47
74310,2011,"Unassessed",,47
74310,2013,"Unassessed",,47
74310,2015,"Unassessed",,47
74310,2017,"Unassessed",,47
74310,2019,"Unassessed",,47
74310,2021,"Unassessed",,47
74310,2023,"Unassessed",,47
74321,1990,"Unassessed",,47
74321,1993,"Unassessed",,47
74321,1996,"Unassessed",,47
74321,1999,"Unassessed",,47
74321,2001,"Unassessed",,47
74321,2003,"Unassessed",,47
74321,2005,"Low",3,47
74321,2007,"Unassessed",,47
74321,2009,"Unassessed",,47
74321,2011,"Unassessed",,47
74321,2013,"Unassessed",,47
74321,2015,"Unassessed",,47
74321,2017,"Unassessed",,47
74321,2019,"Unassessed",,47
74321,2021,"Unassessed",,47
74321,2023,"Unassessed",,47
74332,1990,"Unassessed",,47
74332,1993,"Unassessed",,47
74332,1996,"Unassessed",,47
74332,1999,"Unassessed",,47
74332,2001,"Unassessed",,47
74332,2003,"Unassessed",,47
74332,2005,"Unassessed",,47
74332,2007,"Low",3,47
74332,2009,"Unassessed",,47
74332,2011,"Unassessed",,47
74332,2013,"Unassessed",,47
74332,2015,"Unassessed",,47
74332,2017,"Unassessed",,47
74332,2019,"Unassessed",,47
74332,2021,"Unassessed",,47
74332,2023,"Unassessed",,47
74414,1990,"Unassessed",,47
74414,1993,"High",1,47
74414,1996,"High",1,47
74414,1999,"Unassessed",,47
74414,2001,"High",1,47
74414,2003,"High",1,47
74414,2005,"High",1,47
74414,2007,"High",1,47
74414,2009,"High",1,47
74414,2011,"High",1,47
74414,2013,"High",1,47
74414,2015,"High",1,47
74414,2017,"High",1,47
74414,2019,"High",1,47
74414,2021,"High",1,47
74414,2023,"High",1,47
74435,1990,"Unassessed",,47
74435,1993,"Unassessed",,47
74435,1996,"High",1,47
74435,1999,"High",1,47
74435,2001,"High",1,47
74435,2003,"High",1,47
74435,2005,"Unassessed",,47
74435,2007,"Unassessed",,47
74435,2009,"Unassessed",,47
74435,2011,"Unassessed",,47
74435,2013,"Unassessed",,47
74435,2015,"Unassessed",,47
74435,2017,"Unassessed",,47
74435,2019,"Unassessed",,47
74435,2021,"Unassessed",,47
74435,2023,"Unassessed",,47
74438,1990,"Unassessed",,47
74438,1993,"Unassessed",,47
74438,1996,"Unassessed",,47
74438,1999,"Unassessed",,47
74438,2001,"Unassessed",,47
74438,2003,"Unassessed",,47
74438,2005,"Unassessed",,47
74438,2007,"Low",3,47
74438,2009,"Unassessed",,47
74438,2011,"Unassessed",,47
74438,2013,"Unassessed",,47
74438,2015,"Unassessed",,47
74438,2017,"Unassessed",,47
74438,2019,"Unassessed",,47
74438,2021,"Unassessed",,47
74438,2023,"Unassessed",,47
74481,1990,"Unassessed",,47
74481,1993,"Unassessed",,47
74481,1996,"Low",3,47
74481,1999,"Unassessed",,47
74481,2001,"Unassessed",,47
74481,2003,"Unassessed",,47
74481,2005,"Unassessed",,47
74481,2007,"Low",3,47
74481,2009,"Unassessed",,47
74481,2011,"Low",3,47
74481,2013,"Low",3,47
74481,2015,"Low",3,47
74481,2017,"Low",3,47
74481,2019,"Low",3,47
74481,2021,"Low",3,47
74481,2023,"Low",3,47
74482,1990,"Unassessed",,47
74482,1993,"Unassessed",,47
74482,1996,"Unassessed",,47
74482,1999,"Low",3,47
74482,2001,"Unassessed",,47
74482,2003,"Low",3,47
74482,2005,"Low",3,47
74482,2007,"Low",3,47
74482,2009,"Low",3,47
74482,2011,"Unassessed",,47
74482,2013,"Unassessed",,47
74482,2015,"Unassessed",,47
74482,2017,"Unassessed",,47
74482,2019,"Unassessed",,47
74482,2021,"Unassessed",,47
74482,2023,"Unassessed",,47
74560,1990,"Unassessed",,47
74560,1993,"Unassessed",,47
74560,1996,"Unassessed",,47
74560,1999,"Unassessed",,47
74560,2001,"Low",3,47
74560,2003,"Unassessed",,47
74560,2005,"Low",3,47
74560,2007,"Unassessed",,47
74560,2009,"Unassessed",,47
74560,2011,"Unassessed",,47
74560,2013,"Unassessed",,47
74560,2015,"Unassessed",,47
74560,2017,"Unassessed",,47
74560,2019,"Unassessed",,47
74560,2021,"Unassessed",,47
74560,2023,"Unassessed",,47
74640,1990,"Unassessed",,47
74640,1993,"Unassessed",,47
74640,1996,"Unassessed",,47
74640,1999,"High",1,47
74640,2001,"Unassessed",,47
74640,2003,"Unassessed",,47
74640,2005,"Unassessed",,47
74640,2007,"High",1,47
74640,2009,"High",1,47
74640,2011,"High",1,47
74640,2013,"High",1,47
74640,2015,"High",1,47
74640,2017,"High",1,47
74640,2019,"High",1,47
74640,2021,"High",1,47
74640,2023,"High",1,47
74641,1990,"Unassessed",,47
74641,1993,"Unassessed",,47
74641,1996,"Low",3,47
74641,1999,"Unassessed",,47
74641,2001,"Low",3,47
74641,2003,"Unassessed",,47
74641,2005,"Unassessed",,47
74641,2007,"Low",3,47
74641,2009,"Unassessed",,47
74641,2011,"Unassessed",,47
74641,2013,"Unassessed",,47
74641,2015,"Unassessed",,47
74641,2017,"Unassessed",,47
74641,2019,"Unassessed",,47
74641,2021,"Unassessed",,47
74641,2023,"Unassessed",,47
74643,1990,"Unassessed",,47
74643,1993,"Unassessed",,47
74643,1996,"Unassessed",,47
74643,1999,"Unassessed",,47
74643,2001,"Unassessed",,47
74643,2003,"Unassessed",,47
74643,2005,"Unassessed",,47
74643,2007,"Low",3,47
74643,2009,"Unassessed",,47
74643,2011,"Unassessed",,47
74643,2013,"Unassessed",,47
74643,2015,"Unassessed",,47
74643,2017,"Unassessed",,47
74643,2019,"Unassessed",,47
74643,2021,"Unassessed",,47
74643,2023,"Unassessed",,47
74646,1990,"Unassessed",,47
74646,1993,"Unassessed",,47
74646,1996,"Unassessed",,47
74646,1999,"Unassessed",,47
74646,2001,"Unassessed",,47
74646,2003,"Unassessed",,47
74646,2005,"Unassessed",,47
74646,2007,"Unassessed",,47
74646,2009,"Low",3,47
74646,2011,"Low",3,47
74646,2013,"Low",3,47
74646,2015,"Low",3,47
74646,2017,"Low",3,47
74646,2019,"Low",3,47
74646,2021,"Low",3,47
74646,2023,"Low",3,47
74653,1990,"Unassessed",,47
74653,1993,"Unassessed",,47
74653,1996,"Low",3,47
74653,1999,"Unassessed",,47
74653,2001,"Unassessed",,47
74653,2003,"Unassessed",,47
74653,2005,"Unassessed",,47
74653,2007,"Unassessed",,47
74653,2009,"Unassessed",,47
74653,2011,"Unassessed",,47
74653,2013,"Unassessed",,47
74653,2015,"Unassessed",,47
74653,2017,"Unassessed",,47
74653,2019,"Unassessed",,47
74653,2021,"Unassessed",,47
74653,2023,"Unassessed",,47
74655,1990,"Unassessed",,47
74655,1993,"Unassessed",,47
74655,1996,"Low",3,47
74655,1999,"Unassessed",,47
74655,2001,"Unassessed",,47
74655,2003,"Unassessed",,47
74655,2005,"Unassessed",,47
74655,2007,"Unassessed",,47
74655,2009,"Unassessed",,47
74655,2011,"Unassessed",,47
74655,2013,"Unassessed",,47
74655,2015,"Unassessed",,47
74655,2017,"Unassessed",,47
74655,2019,"Unassessed",,47
74655,2021,"Unassessed",,47
74655,2023,"Unassessed",,47
74656,1990,"Unassessed",,47
74656,1993,"Unassessed",,47
74656,1996,"Unassessed",,47
74656,1999,"Unassessed",,47
74656,2001,"Low",3,47
74656,2003,"Unassessed",,47
74656,2005,"Unassessed",,47
74656,2007,"Unassessed",,47
74656,2009,"Low",3,47
74656,2011,"Unassessed",,47
74656,2013,"Unassessed",,47
74656,2015,"Unassessed",,47
74656,2017,"Unassessed",,47
74656,2019,"Unassessed",,47
74656,2021,"Unassessed",,47
74656,2023,"Unassessed",,47
74980,1990,"Unassessed",,47
74980,1993,"Unassessed",,47
74980,1996,"Low",3,47
74980,1999,"Low",3,47
74980,2001,"Low",3,47
74980,2003,"Low",3,47
74980,2005,"Low",3,47
74980,2007,"Low",3,47
74980,2009,"Low",3,47
74980,2011,"Low",3,47
74980,2013,"Low",3,47
74980,2015,"Low",3,47
74980,2017,"Low",3,47
74980,2019,"Low",3,47
74980,2021,"Low",3,47
74980,2023,"Low",3,47
74983,1990,"Unassessed",,47
74983,1993,"Low",3,47
74983,1996,"Low",3,47
74983,1999,"Low",3,47
74983,2001,"Low",3,47
74983,2003,"Low",3,47
74983,2005,"Low",3,47
74983,2007,"Low",3,47
74983,2009,"Low",3,47
74983,2011,"Low",3,47
74983,2013,"Low",3,47
74983,2015,"Low",3,47
74983,2017,"Low",3,47
74983,2019,"Low",3,47
69320,2023,"Unassessed",,47
69322,1990,"High",1,47
69322,1993,"High",1,47
69322,1996,"High",1,47
69322,1999,"High",1,47
69322,2001,"High",1,47
69322,2003,"High",1,47
69322,2005,"High",1,47
69322,2007,"High",1,47
69322,2009,"Unassessed",,47
69322,2011,"High",1,47
69322,2013,"High",1,47
69322,2015,"High",1,47
69322,2017,"High",1,47
69322,2019,"High",1,47
69322,2021,"High",1,47
69322,2023,"High",1,47
69323,1990,"Unassessed",,47
69323,1993,"Unassessed",,47
69323,1996,"High",1,47
69323,1999,"Unassessed",,47
69323,2001,"Unassessed",,47
69323,2003,"Unassessed",,47
69323,2005,"Unassessed",,47
69323,2007,"Unassessed",,47
69323,2009,"Unassessed",,47
69323,2011,"Unassessed",,47
69323,2013,"Unassessed",,47
69323,2015,"Unassessed",,47
69323,2017,"Unassessed",,47
69323,2019,"Unassessed",,47
69323,2021,"Unassessed",,47
69323,2023,"Unassessed",,47
69325,1990,"Unassessed",,47
69325,1993,"Unassessed",,47
69325,1996,"Unassessed",,47
69325,1999,"High",1,47
69325,2001,"Unassessed",,47
69325,2003,"Unassessed",,47
69325,2005,"Unassessed",,47
69325,2007,"Unassessed",,47
69325,2009,"Unassessed",,47
69325,2011,"Unassessed",,47
69325,2013,"Unassessed",,47
69325,2015,"Unassessed",,47
69325,2017,"Unassessed",,47
69325,2019,"Unassessed",,47
69325,2021,"Unassessed",,47
69325,2023,"Unassessed",,47
69328,1990,"Unassessed",,47
69328,1993,"Unassessed",,47
69328,1996,"Unassessed",,47
69328,1999,"High",1,47
69328,2001,"Unassessed",,47
69328,2003,"Unassessed",,47
69328,2005,"Unassessed",,47
69328,2007,"Unassessed",,47
69328,2009,"High",1,47
69328,2011,"Unassessed",,47
69328,2013,"Unassessed",,47
69328,2015,"Unassessed",,47
69328,2017,"Unassessed",,47
69328,2019,"Unassessed",,47
69328,2021,"Unassessed",,47
69328,2023,"Unassessed",,47
69329,1990,"Unassessed",,47
69329,1993,"Unassessed",,47
69329,1996,"Unassessed",,47
69329,1999,"High",1,47
69329,2001,"Unassessed",,47
69329,2003,"Unassessed",,47
69329,2005,"Unassessed",,47
69329,2007,"Unassessed",,47
69329,2009,"Unassessed",,47
69329,2011,"Unassessed",,47
69329,2013,"Unassessed",,47
69329,2015,"Unassessed",,47
69329,2017,"Unassessed",,47
69329,2019,"Unassessed",,47
69329,2021,"Unassessed",,47
69329,2023,"Unassessed",,47
69330,1990,"Unassessed",,47
69330,1993,"Unassessed",,47
69330,1996,"Unassessed",,47
69330,1999,"Unassessed",,47
69330,2001,"Unassessed",,47
69330,2003,"Unassessed",,47
69330,2005,"Unassessed",,47
69330,2007,"Unassessed",,47
69330,2009,"Unassessed",,47
69330,2011,"Unassessed",,47
69330,2013,"Unassessed",,47
69330,2015,"Unassessed",,47
69330,2017,"Unassessed",,47
69330,2019,"Unassessed",,47
69330,2021,"Unassessed",,47
69330,2023,"Unassessed",,47
69335,1990,"Unassessed",,47
69335,1993,"Unassessed",,47
69335,1996,"Unassessed",,47
69335,1999,"Unassessed",,47
69335,2001,"Unassessed",,47
69335,2003,"Unassessed",,47
69335,2005,"High",1,47
69335,2007,"Unassessed",,47
69335,2009,"Unassessed",,47
69335,2011,"Unassessed",,47
69335,2013,"Unassessed",,47
69335,2015,"Unassessed",,47
69335,2017,"Unassessed",,47
69335,2019,"Unassessed",,47
69335,2021,"Unassessed",,47
69335,2023,"Unassessed",,47
69336,1990,"High",1,47
69336,1993,"High",1,47
69336,1996,"High",1,47
69336,1999,"High",1,47
69336,2001,"High",1,47
69336,2003,"High",1,47
69336,2005,"High",1,47
69336,2007,"High",1,47
69336,2009,"High",1,47
69336,2011,"High",1,47
69336,2013,"High",1,47
69336,2015,"High",1,47
69336,2017,"High",1,47
69336,2019,"High",1,47
69336,2021,"High",1,47
69336,2023,"High",1,47
69400,1990,"Unassessed",,47
69400,1993,"Unassessed",,47
69400,1996,"Unassessed",,47
69400,1999,"Unassessed",,47
69400,2001,"Unassessed",,47
69400,2003,"High",1,47
69400,2005,"High",1,47
69400,2007,"High",1,47
69400,2009,"High",1,47
69400,2011,"Unassessed",,47
69400,2013,"Unassessed",,47
69400,2015,"Unassessed",,47
69400,2017,"Unassessed",,47
69400,2019,"Unassessed",,47
69400,2021,"Unassessed",,47
69400,2023,"Unassessed",,47
69520,1990,"High",1,47
69520,1993,"High",1,47
69520,1996,"High",1,47
69520,1999,"High",1,47
69520,2001,"High",1,47
69520,2003,"Unassessed",,47
69520,2005,"Unassessed",,47
69520,2007,"High",1,47
69520,2009,"Unassessed",,47
69520,2011,"Unassessed",,47
69520,2013,"Unassessed",,47
69520,2015,"Unassessed",,47
69520,2017,"Unassessed",,47
69520,2019,"Unassessed",,47
69520,2021,"Unassessed",,47
69520,2023,"Unassessed",,47
69530,1990,"High",1,47
69530,1993,"Unassessed",,47
69530,1996,"High",1,47
69530,1999,"Unassessed",,47
69530,2001,"Unassessed",,47
69530,2003,"Unassessed",,47
69530,2005,"Unassessed",,47
69530,2007,"High",1,47
69530,2009,"Unassessed",,47
69530,2011,"Unassessed",,47
69530,2013,"Unassessed",,47
69530,2015,"Unassessed",,47
69530,2017,"Unassessed",,47
69530,2019,"Unassessed",,47
69530,2021,"Unassessed",,47
69530,2023,"Unassessed",,47
69531,1990,"Unassessed",,47
69531,1993,"Unassessed",,47
69531,1996,"Unassessed",,47
69531,1999,"High",1,47
69531,2001,"High",1,47
69531,2003,"High",1,47
69531,2005,"High",1,47
69531,2007,"High",1,47
69531,2009,"Unassessed",,47
69531,2011,"High",1,47
69531,2013,"High",1,47
69531,2015,"High",1,47
69531,2017,"High",1,47
69531,2019,"High",1,47
69531,2021,"High",1,47
69531,2023,"High",1,47
69532,1990,"Unassessed",,47
69532,1993,"Unassessed",,47
69532,1996,"Unassessed",,47
69532,1999,"Unassessed",,47
69532,2001,"Unassessed",,47
69532,2003,"High",1,47
69532,2005,"Unassessed",,47
69532,2007,"Unassessed",,47
69532,2009,"Unassessed",,47
69532,2011,"Unassessed",,47
69532,2013,"Unassessed",,47
69532,2015,"Unassessed",,47
69532,2017,"Unassessed",,47
69532,2019,"Unassessed",,47
69532,2021,"Unassessed",,47
69532,2023,"Unassessed",,47
69900,1990,"Unassessed",,47
69900,1993,"High",1,47
69900,1996,"Unassessed",,47
69900,1999,"Unassessed",,47
69900,2001,"Unassessed",,47
69900,2003,"Unassessed",,47
69900,2005,"Unassessed",,47
69900,2007,"Unassessed",,47
69900,2009,"Unassessed",,47
69900,2011,"High",1,47
69900,2013,"High",1,47
69900,2015,"High",1,47
69900,2017,"High",1,47
69900,2019,"High",1,47
69900,2021,"High",1,47
69900,2023,"High",1,47
70100,1990,"Unassessed",,47
70100,1993,"High",1,47
70100,1996,"High",1,47
70100,1999,"High",1,47
70100,2001,"High",1,47
70100,2003,"High",1,47
70100,2005,"High",1,47
70100,2007,"High",1,47
70100,2009,"High",1,47
70100,2011,"High",1,47
70100,2013,"High",1,47
70100,2015,"High",1,47
70100,2017,"High",1,47
70100,2019,"High",1,47
70100,2021,"High",1,47
70100,2023,"High",1,47
71010,1990,"Moderate",2,47
71010,1993,"Moderate",2,47
71010,1996,"Moderate",2,47
71010,1999,"Moderate",2,47
71010,2001,"Moderate",2,47
71010,2003,"Moderate",2,47
71010,2005,"Moderate",2,47
71010,2007,"Moderate",2,47
71010,2009,"Moderate",2,47
71010,2011,"Moderate",2,47
71010,2013,"Moderate",2,47
71010,2015,"Moderate",2,47
71010,2017,"Moderate",2,47
71010,2019,"Moderate",2,47
71010,2021,"Moderate",2,47
71010,2023,"Moderate",2,47
71040,1990,"Unassessed",,47
71040,1993,"Unassessed",,47
71040,1996,"Unassessed",,47
71040,1999,"Unassessed",,47
71040,2001,"Unassessed",,47
71040,2003,"High",1,47
71040,2005,"Unassessed",,47
71040,2007,"Unassessed",,47
71040,2009,"Unassessed",,47
71040,2011,"Unassessed",,47
71040,2013,"Unassessed",,47
71040,2015,"Unassessed",,47
71040,2017,"Unassessed",,47
71040,2019,"Unassessed",,47
71040,2021,"Unassessed",,47
71040,2023,"Unassessed",,47
71356,1990,"Unassessed",,47
71356,1993,"Unassessed",,47
71356,1996,"Unassessed",,47
71356,1999,"Unassessed",,47
71356,2001,"Unassessed",,47
71356,2003,"Unassessed",,47
71356,2005,"Unassessed",,47
71356,2007,"Low",3,47
71356,2009,"Low",3,47
71356,2011,"Unassessed",,47
71356,2013,"Unassessed",,47
71356,2015,"Unassessed",,47
71356,2017,"Unassessed",,47
71356,2019,"Unassessed",,47
71356,2021,"Unassessed",,47
71356,2023,"Unassessed",,47
71357,1990,"Unassessed",,47
71357,1993,"Unassessed",,47
71357,1996,"Unassessed",,47
71357,1999,"Unassessed",,47
71357,2001,"Unassessed",,47
71357,2003,"Unassessed",,47
71357,2005,"Unassessed",,47
71357,2007,"Unassessed",,47
71357,2009,"Unassessed",,47
71357,2011,"Low",3,47
71357,2013,"Low",3,47
71357,2015,"Low",3,47
71357,2017,"Low",3,47
71357,2019,"Low",3,47
71357,2021,"Low",3,47
71357,2023,"Low",3,47
71515,1990,"Unassessed",,47
71515,1993,"Unassessed",,47
71515,1996,"Unassessed",,47
71515,1999,"High",1,47
71515,2001,"Unassessed",,47
71515,2003,"Unassessed",,47
71515,2005,"Unassessed",,47
71515,2007,"Unassessed",,47
71515,2009,"High",1,47
71515,2011,"Unassessed",,47
71515,2013,"Unassessed",,47
71515,2015,"Unassessed",,47
71515,2017,"Unassessed",,47
71515,2019,"Unassessed",,47
71515,2021,"Unassessed",,47
71515,2023,"Unassessed",,47
71524,1990,"Unassessed",,47
71524,1993,"Unassessed",,47
71524,1996,"Unassessed",,47
71524,1999,"Unassessed",,47
71524,2001,"Unassessed",,47
71524,2003,"Unassessed",,47
71524,2005,"Unassessed",,47
71524,2007,"High",1,47
71524,2009,"High",1,47
71524,2011,"High",1,47
71524,2013,"High",1,47
71524,2015,"High",1,47
71524,2017,"High",1,47
71524,2019,"High",1,47
71524,2021,"High",1,47
71524,2023,"High",1,47
71525,1990,"Low",3,47
71525,1993,"Low",3,47
71525,1996,"Low",3,47
71525,1999,"Low",3,47
71525,2001,"Low",3,47
71525,2003,"Low",3,47
71525,2005,"Low",3,47
71525,2007,"Unassessed",,47
71525,2009,"Unassessed",,47
71525,2011,"Low",3,47
71525,2013,"Low",3,47
71525,2015,"Low",3,47
71525,2017,"Low",3,47
71525,2019,"Low",3,47
71525,2021,"Low",3,47
71525,2023,"Low",3,47
71542,1990,"Unassessed",,47
71542,1993,"High",1,47
71542,1996,"Unassessed",,47
71542,1999,"High",1,47
71542,2001,"High",1,47
71542,2003,"High",1,47
71542,2005,"High",1,47
71542,2007,"High",1,47
71542,2009,"High",1,47
71542,2011,"High",1,47
71542,2013,"High",1,47
